experiment,model_label,qid,pid_i,pid_j,method_a,method_b,spearman_full,n_aligned,top1_overlap,top3_overlap,top5_overlap,top10_overlap,top20_overlap
cross_encoder,Cross-encoder,583766,7547624,1069361,pairwise_ig,loo_pairwise,0.3221974286980937,201,0.0,0.0,0.0,0.1,0.2
cross_encoder,Cross-encoder,583766,7547624,1069361,pairwise_ig,loo_pointwise,0.3221974286980937,201,0.0,0.0,0.0,0.1,0.2
cross_encoder,Cross-encoder,583766,7547624,1069361,pointwise_ig,loo_pairwise,0.3221974286980937,201,0.0,0.0,0.0,0.1,0.2
cross_encoder,Cross-encoder,583766,7547624,1069361,pointwise_ig,loo_pointwise,0.3221974286980937,201,0.0,0.0,0.0,0.1,0.2
cross_encoder,Cross-encoder,583766,7547624,1069361,loo_pairwise,loo_pointwise,1.0,201,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,585806,7465605,3655707,pairwise_ig,pointwise_ig,1.0,102,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,585806,7465605,3655707,pairwise_ig,loo_pairwise,0.1852802641771887,102,1.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,585806,7465605,3655707,pairwise_ig,loo_pointwise,0.1852802641771887,102,1.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,585806,7465605,3655707,pointwise_ig,loo_pairwise,0.1852802641771887,102,1.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,585806,7465605,3655707,pointwise_ig,loo_pointwise,0.1852802641771887,102,1.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,585806,7465605,3655707,loo_pairwise,loo_pointwise,1.0,102,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,595577,7503601,7169793,pairwise_ig,pointwise_ig,1.0,178,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,595577,7503601,7169793,pairwise_ig,loo_pairwise,0.22783954958300043,178,0.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,595577,7503601,7169793,pairwise_ig,loo_pointwise,0.22783954958300043,178,0.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,595577,7503601,7169793,pointwise_ig,loo_pairwise,0.22783954958300043,178,0.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,595577,7503601,7169793,pointwise_ig,loo_pointwise,0.22783954958300043,178,0.0,0.3333333333333333,0.2,0.3,0.35
cross_encoder,Cross-encoder,595577,7503601,7169793,loo_pairwise,loo_pointwise,1.0,178,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,605648,7714395,8402264,pairwise_ig,pointwise_ig,0.9999999999999999,108,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,605648,7714395,8402264,pairwise_ig,loo_pairwise,0.20233025617575046,108,0.0,0.3333333333333333,0.2,0.5,0.4
cross_encoder,Cross-encoder,605648,7714395,8402264,pairwise_ig,loo_pointwise,0.20233025617575046,108,0.0,0.3333333333333333,0.2,0.5,0.4
cross_encoder,Cross-encoder,605648,7714395,8402264,pointwise_ig,loo_pairwise,0.20233025617575046,108,0.0,0.3333333333333333,0.2,0.5,0.4
cross_encoder,Cross-encoder,605648,7714395,8402264,pointwise_ig,loo_pointwise,0.20233025617575046,108,0.0,0.3333333333333333,0.2,0.5,0.4
cross_encoder,Cross-encoder,605648,7714395,8402264,loo_pairwise,loo_pointwise,0.9999999999999999,108,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,610056,7428853,2799865,pairwise_ig,pointwise_ig,1.0,166,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,610056,7428853,2799865,pairwise_ig,loo_pairwise,0.2861042427740358,166,1.0,0.3333333333333333,0.8,0.4,0.4
cross_encoder,Cross-encoder,610056,7428853,2799865,pairwise_ig,loo_pointwise,0.2861042427740358,166,1.0,0.3333333333333333,0.8,0.4,0.4
cross_encoder,Cross-encoder,610056,7428853,2799865,pointwise_ig,loo_pairwise,0.2861042427740358,166,1.0,0.3333333333333333,0.8,0.4,0.4
cross_encoder,Cross-encoder,610056,7428853,2799865,pointwise_ig,loo_pointwise,0.2861042427740358,166,1.0,0.3333333333333333,0.8,0.4,0.4
cross_encoder,Cross-encoder,610056,7428853,2799865,loo_pairwise,loo_pointwise,1.0,166,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,633375,7640682,5961267,pairwise_ig,pointwise_ig,0.9999999999999999,87,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,633375,7640682,5961267,pairwise_ig,loo_pairwise,0.2663301013341109,87,1.0,0.6666666666666666,0.6,0.4,0.35
cross_encoder,Cross-encoder,633375,7640682,5961267,pairwise_ig,loo_pointwise,0.2663301013341109,87,1.0,0.6666666666666666,0.6,0.4,0.35
cross_encoder,Cross-encoder,633375,7640682,5961267,pointwise_ig,loo_pairwise,0.2663301013341109,87,1.0,0.6666666666666666,0.6,0.4,0.35
cross_encoder,Cross-encoder,633375,7640682,5961267,pointwise_ig,loo_pointwise,0.2663301013341109,87,1.0,0.6666666666666666,0.6,0.4,0.35
cross_encoder,Cross-encoder,633375,7640682,5961267,loo_pairwise,loo_pointwise,0.9999999999999999,87,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,635044,7601266,2221487,pairwise_ig,pointwise_ig,1.0,57,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,635044,7601266,2221487,pairwise_ig,loo_pairwise,0.3167617319159969,57,0.0,0.0,0.0,0.4,0.5
cross_encoder,Cross-encoder,635044,7601266,2221487,pairwise_ig,loo_pointwise,0.3167617319159969,57,0.0,0.0,0.0,0.4,0.5
cross_encoder,Cross-encoder,635044,7601266,2221487,pointwise_ig,loo_pairwise,0.3167617319159969,57,0.0,0.0,0.0,0.4,0.5
cross_encoder,Cross-encoder,635044,7601266,2221487,pointwise_ig,loo_pointwise,0.3167617319159969,57,0.0,0.0,0.0,0.4,0.5
cross_encoder,Cross-encoder,635044,7601266,2221487,loo_pairwise,loo_pointwise,1.0,57,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,635647,7493198,6296279,pairwise_ig,pointwise_ig,1.0,201,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,635647,7493198,6296279,pairwise_ig,loo_pairwise,0.4166528742426482,201,0.0,0.0,0.2,0.5,0.4
cross_encoder,Cross-encoder,635647,7493198,6296279,pairwise_ig,loo_pointwise,0.4166528742426482,201,0.0,0.0,0.2,0.5,0.4
cross_encoder,Cross-encoder,635647,7493198,6296279,pointwise_ig,loo_pairwise,0.4166528742426482,201,0.0,0.0,0.2,0.5,0.4
cross_encoder,Cross-encoder,635647,7493198,6296279,pointwise_ig,loo_pointwise,0.4166528742426482,201,0.0,0.0,0.2,0.5,0.4
cross_encoder,Cross-encoder,635647,7493198,6296279,loo_pairwise,loo_pointwise,1.0,201,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,637459,7595500,4651582,pairwise_ig,pointwise_ig,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,637459,7595500,4651582,pairwise_ig,loo_pairwise,0.6331943286071727,109,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,637459,7595500,4651582,pairwise_ig,loo_pointwise,0.6331943286071727,109,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,637459,7595500,4651582,pointwise_ig,loo_pairwise,0.6331943286071727,109,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,637459,7595500,4651582,pointwise_ig,loo_pointwise,0.6331943286071727,109,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,637459,7595500,4651582,loo_pairwise,loo_pointwise,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,645604,7484648,1138421,pairwise_ig,pointwise_ig,1.0,179,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,645604,7484648,1138421,pairwise_ig,loo_pairwise,0.2576581600120454,179,0.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,645604,7484648,1138421,pairwise_ig,loo_pointwise,0.2576581600120454,179,0.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,645604,7484648,1138421,pointwise_ig,loo_pairwise,0.2576581600120454,179,0.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,645604,7484648,1138421,pointwise_ig,loo_pointwise,0.2576581600120454,179,0.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,645604,7484648,1138421,loo_pairwise,loo_pointwise,1.0,179,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,648119,7447392,6249006,pairwise_ig,pointwise_ig,1.0,190,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,648119,7447392,6249006,pairwise_ig,loo_pairwise,0.30609070669693433,190,0.0,0.6666666666666666,0.8,0.6,0.55
cross_encoder,Cross-encoder,648119,7447392,6249006,pairwise_ig,loo_pointwise,0.30609070669693433,190,0.0,0.6666666666666666,0.8,0.6,0.55
cross_encoder,Cross-encoder,648119,7447392,6249006,pointwise_ig,loo_pairwise,0.30609070669693433,190,0.0,0.6666666666666666,0.8,0.6,0.55
cross_encoder,Cross-encoder,648119,7447392,6249006,pointwise_ig,loo_pointwise,0.30609070669693433,190,0.0,0.6666666666666666,0.8,0.6,0.55
cross_encoder,Cross-encoder,648119,7447392,6249006,loo_pairwise,loo_pointwise,1.0,190,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,655046,7430773,4931429,pairwise_ig,pointwise_ig,1.0,134,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,655046,7430773,4931429,pairwise_ig,loo_pairwise,0.30521328196112174,134,1.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,655046,7430773,4931429,pairwise_ig,loo_pointwise,0.30521328196112174,134,1.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,655046,7430773,4931429,pointwise_ig,loo_pairwise,0.30521328196112174,134,1.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,655046,7430773,4931429,pointwise_ig,loo_pointwise,0.30521328196112174,134,1.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,655046,7430773,4931429,loo_pairwise,loo_pointwise,1.0,134,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,669979,7429319,2486490,pairwise_ig,pointwise_ig,0.9999999999999999,110,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,669979,7429319,2486490,pairwise_ig,loo_pairwise,0.4943083199963934,110,0.0,0.3333333333333333,0.6,0.7,0.65
cross_encoder,Cross-encoder,669979,7429319,2486490,pairwise_ig,loo_pointwise,0.4943083199963934,110,0.0,0.3333333333333333,0.6,0.7,0.65
cross_encoder,Cross-encoder,669979,7429319,2486490,pointwise_ig,loo_pairwise,0.4943083199963934,110,0.0,0.3333333333333333,0.6,0.7,0.65
cross_encoder,Cross-encoder,669979,7429319,2486490,pointwise_ig,loo_pointwise,0.4943083199963934,110,0.0,0.3333333333333333,0.6,0.7,0.65
cross_encoder,Cross-encoder,669979,7429319,2486490,loo_pairwise,loo_pointwise,0.9999999999999999,110,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,679878,5786828,5107283,pairwise_ig,pointwise_ig,1.0,94,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,679878,5786828,5107283,pairwise_ig,loo_pairwise,0.4310154246288336,94,1.0,0.6666666666666666,0.6,0.5,0.6
cross_encoder,Cross-encoder,679878,5786828,5107283,pairwise_ig,loo_pointwise,0.4310154246288336,94,1.0,0.6666666666666666,0.6,0.5,0.6
cross_encoder,Cross-encoder,679878,5786828,5107283,pointwise_ig,loo_pairwise,0.4310154246288336,94,1.0,0.6666666666666666,0.6,0.5,0.6
cross_encoder,Cross-encoder,679878,5786828,5107283,pointwise_ig,loo_pointwise,0.4310154246288336,94,1.0,0.6666666666666666,0.6,0.5,0.6
cross_encoder,Cross-encoder,679878,5786828,5107283,loo_pairwise,loo_pointwise,1.0,94,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,681944,7704858,2346193,pairwise_ig,pointwise_ig,1.0,111,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,681944,7704858,2346193,pairwise_ig,loo_pairwise,0.28367848367848364,111,0.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,681944,7704858,2346193,pairwise_ig,loo_pointwise,0.28367848367848364,111,0.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,681944,7704858,2346193,pointwise_ig,loo_pairwise,0.28367848367848364,111,0.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,681944,7704858,2346193,pointwise_ig,loo_pointwise,0.28367848367848364,111,0.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,681944,7704858,2346193,loo_pairwise,loo_pointwise,1.0,111,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,687375,7506064,119896,pairwise_ig,pointwise_ig,1.0,113,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,687375,7506064,119896,pairwise_ig,loo_pairwise,0.5676442211724002,113,1.0,0.6666666666666666,0.4,0.4,0.65
cross_encoder,Cross-encoder,687375,7506064,119896,pairwise_ig,loo_pointwise,0.5676442211724002,113,1.0,0.6666666666666666,0.4,0.4,0.65
cross_encoder,Cross-encoder,687375,7506064,119896,pointwise_ig,loo_pairwise,0.5676442211724002,113,1.0,0.6666666666666666,0.4,0.4,0.65
cross_encoder,Cross-encoder,687375,7506064,119896,pointwise_ig,loo_pointwise,0.5676442211724002,113,1.0,0.6666666666666666,0.4,0.4,0.65
cross_encoder,Cross-encoder,687375,7506064,119896,loo_pairwise,loo_pointwise,1.0,113,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,689223,7468368,8072675,pairwise_ig,pointwise_ig,1.0,89,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,689223,7468368,8072675,pairwise_ig,loo_pairwise,0.47969016002723874,89,0.0,0.3333333333333333,0.2,0.5,0.45
cross_encoder,Cross-encoder,689223,7468368,8072675,pairwise_ig,loo_pointwise,0.47969016002723874,89,0.0,0.3333333333333333,0.2,0.5,0.45
cross_encoder,Cross-encoder,689223,7468368,8072675,pointwise_ig,loo_pairwise,0.47969016002723874,89,0.0,0.3333333333333333,0.2,0.5,0.45
cross_encoder,Cross-encoder,689223,7468368,8072675,pointwise_ig,loo_pointwise,0.47969016002723874,89,0.0,0.3333333333333333,0.2,0.5,0.45
cross_encoder,Cross-encoder,689223,7468368,8072675,loo_pairwise,loo_pointwise,1.0,90,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,692494,7457652,1097178,pairwise_ig,pointwise_ig,1.0,104,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,692494,7457652,1097178,pairwise_ig,loo_pairwise,0.1838152139123013,104,0.0,0.6666666666666666,0.6,0.4,0.5
cross_encoder,Cross-encoder,692494,7457652,1097178,pairwise_ig,loo_pointwise,0.1838152139123013,104,0.0,0.6666666666666666,0.6,0.4,0.5
cross_encoder,Cross-encoder,692494,7457652,1097178,pointwise_ig,loo_pairwise,0.1838152139123013,104,0.0,0.6666666666666666,0.6,0.4,0.5
cross_encoder,Cross-encoder,692494,7457652,1097178,pointwise_ig,loo_pointwise,0.1838152139123013,104,0.0,0.6666666666666666,0.6,0.4,0.5
cross_encoder,Cross-encoder,692494,7457652,1097178,loo_pairwise,loo_pointwise,1.0,104,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,709560,1050990,466606,pairwise_ig,pointwise_ig,0.9999999999999999,164,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,709560,1050990,466606,pairwise_ig,loo_pairwise,0.6077265245602818,164,0.0,0.3333333333333333,0.2,0.5,0.75
cross_encoder,Cross-encoder,709560,1050990,466606,pairwise_ig,loo_pointwise,0.6077265245602818,164,0.0,0.3333333333333333,0.2,0.5,0.75
cross_encoder,Cross-encoder,709560,1050990,466606,pointwise_ig,loo_pairwise,0.6077265245602818,164,0.0,0.3333333333333333,0.2,0.5,0.75
cross_encoder,Cross-encoder,709560,1050990,466606,pointwise_ig,loo_pointwise,0.6077265245602818,164,0.0,0.3333333333333333,0.2,0.5,0.75
cross_encoder,Cross-encoder,709560,1050990,466606,loo_pairwise,loo_pointwise,0.9999999999999999,164,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,722413,7531801,246502,pairwise_ig,pointwise_ig,0.9999999999999998,125,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,722413,7531801,246502,pairwise_ig,loo_pairwise,0.1665253456221198,125,0.0,0.3333333333333333,0.4,0.3,0.4
cross_encoder,Cross-encoder,722413,7531801,246502,pairwise_ig,loo_pointwise,0.1665253456221198,125,0.0,0.3333333333333333,0.4,0.3,0.4
cross_encoder,Cross-encoder,722413,7531801,246502,pointwise_ig,loo_pairwise,0.1665253456221198,125,0.0,0.3333333333333333,0.4,0.3,0.4
cross_encoder,Cross-encoder,722413,7531801,246502,pointwise_ig,loo_pointwise,0.1665253456221198,125,0.0,0.3333333333333333,0.4,0.3,0.4
cross_encoder,Cross-encoder,722413,7531801,246502,loo_pairwise,loo_pointwise,0.9999999999999998,125,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,725047,7696627,3210076,pairwise_ig,pointwise_ig,1.0,130,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,725047,7696627,3210076,pairwise_ig,loo_pairwise,0.588239631839845,130,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,725047,7696627,3210076,pairwise_ig,loo_pointwise,0.588239631839845,130,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,725047,7696627,3210076,pointwise_ig,loo_pairwise,0.588239631839845,130,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,725047,7696627,3210076,pointwise_ig,loo_pointwise,0.588239631839845,130,1.0,0.6666666666666666,0.4,0.6,0.6
cross_encoder,Cross-encoder,725047,7696627,3210076,loo_pairwise,loo_pointwise,1.0,130,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,727837,7457249,1824733,pairwise_ig,pointwise_ig,0.9999999999999999,100,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,727837,7457249,1824733,pairwise_ig,loo_pairwise,0.3287728772877288,100,1.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,727837,7457249,1824733,pairwise_ig,loo_pointwise,0.3287728772877288,100,1.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,727837,7457249,1824733,pointwise_ig,loo_pairwise,0.3287728772877288,100,1.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,727837,7457249,1824733,pointwise_ig,loo_pointwise,0.3287728772877288,100,1.0,0.6666666666666666,0.6,0.4,0.45
cross_encoder,Cross-encoder,727837,7457249,1824733,loo_pairwise,loo_pointwise,0.9999999999999999,100,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,738484,7635187,7635188,pairwise_ig,pointwise_ig,1.0,72,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,738484,7635187,7635188,pairwise_ig,loo_pairwise,0.6626471155701332,72,1.0,0.6666666666666666,1.0,0.8,0.6
cross_encoder,Cross-encoder,738484,7635187,7635188,pairwise_ig,loo_pointwise,0.6626471155701332,72,1.0,0.6666666666666666,1.0,0.8,0.6
cross_encoder,Cross-encoder,738484,7635187,7635188,pointwise_ig,loo_pairwise,0.6626471155701332,72,1.0,0.6666666666666666,1.0,0.8,0.6
cross_encoder,Cross-encoder,738484,7635187,7635188,pointwise_ig,loo_pointwise,0.6626471155701332,72,1.0,0.6666666666666666,1.0,0.8,0.6
cross_encoder,Cross-encoder,738484,7635187,7635188,loo_pairwise,loo_pointwise,1.0,72,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,743708,7652351,7221066,pairwise_ig,pointwise_ig,0.9999999999999999,99,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,743708,7652351,7221066,pairwise_ig,loo_pairwise,0.5708967223252936,99,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,743708,7652351,7221066,pairwise_ig,loo_pointwise,0.5708967223252936,99,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,743708,7652351,7221066,pointwise_ig,loo_pairwise,0.5708967223252936,99,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,743708,7652351,7221066,pointwise_ig,loo_pointwise,0.5708967223252936,99,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,743708,7652351,7221066,loo_pairwise,loo_pointwise,0.9999999999999999,99,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,747937,7504079,7504078,pairwise_ig,pointwise_ig,1.0,94,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,747937,7504079,7504078,pairwise_ig,loo_pairwise,0.3365025466893039,94,1.0,0.6666666666666666,0.6,0.6,0.4
cross_encoder,Cross-encoder,747937,7504079,7504078,pairwise_ig,loo_pointwise,0.3365025466893039,94,1.0,0.6666666666666666,0.6,0.6,0.4
cross_encoder,Cross-encoder,747937,7504079,7504078,pointwise_ig,loo_pairwise,0.3365025466893039,94,1.0,0.6666666666666666,0.6,0.6,0.4
cross_encoder,Cross-encoder,747937,7504079,7504078,pointwise_ig,loo_pointwise,0.3365025466893039,94,1.0,0.6666666666666666,0.6,0.6,0.4
cross_encoder,Cross-encoder,747937,7504079,7504078,loo_pairwise,loo_pointwise,1.0,94,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,763878,11461,7153118,pairwise_ig,pointwise_ig,1.0,161,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,763878,11461,7153118,pairwise_ig,loo_pairwise,0.4004227053140097,161,0.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,763878,11461,7153118,pairwise_ig,loo_pointwise,0.4004227053140097,161,0.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,763878,11461,7153118,pointwise_ig,loo_pairwise,0.4004227053140097,161,0.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,763878,11461,7153118,pointwise_ig,loo_pointwise,0.4004227053140097,161,0.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,763878,11461,7153118,loo_pairwise,loo_pointwise,1.0,161,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,766272,7801947,3057097,pairwise_ig,pointwise_ig,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,766272,7801947,3057097,pairwise_ig,loo_pairwise,0.3256695394310074,109,1.0,0.6666666666666666,0.6,0.6,0.35
cross_encoder,Cross-encoder,766272,7801947,3057097,pairwise_ig,loo_pointwise,0.3256695394310074,109,1.0,0.6666666666666666,0.6,0.6,0.35
cross_encoder,Cross-encoder,766272,7801947,3057097,pointwise_ig,loo_pairwise,0.3256695394310074,109,1.0,0.6666666666666666,0.6,0.6,0.35
cross_encoder,Cross-encoder,766272,7801947,3057097,pointwise_ig,loo_pointwise,0.3256695394310074,109,1.0,0.6666666666666666,0.6,0.6,0.35
cross_encoder,Cross-encoder,766272,7801947,3057097,loo_pairwise,loo_pointwise,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,768411,7920597,7920605,pairwise_ig,pointwise_ig,1.0,86,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,768411,7920597,7920605,pairwise_ig,loo_pairwise,0.5322986933345912,86,1.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,768411,7920597,7920605,pairwise_ig,loo_pointwise,0.5322986933345912,86,1.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,768411,7920597,7920605,pointwise_ig,loo_pairwise,0.5322986933345912,86,1.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,768411,7920597,7920605,pointwise_ig,loo_pointwise,0.5322986933345912,86,1.0,1.0,0.6,0.4,0.45
cross_encoder,Cross-encoder,768411,7920597,7920605,loo_pairwise,loo_pointwise,1.0,86,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,771239,7720846,5832295,pairwise_ig,pointwise_ig,0.9999999999999998,121,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,771239,7720846,5832295,pairwise_ig,loo_pairwise,0.029426906923181135,121,0.0,0.3333333333333333,0.4,0.3,0.2
cross_encoder,Cross-encoder,771239,7720846,5832295,pairwise_ig,loo_pointwise,0.029426906923181135,121,0.0,0.3333333333333333,0.4,0.3,0.2
cross_encoder,Cross-encoder,771239,7720846,5832295,pointwise_ig,loo_pairwise,0.029426906923181135,121,0.0,0.3333333333333333,0.4,0.3,0.2
cross_encoder,Cross-encoder,771239,7720846,5832295,pointwise_ig,loo_pointwise,0.029426906923181135,121,0.0,0.3333333333333333,0.4,0.3,0.2
cross_encoder,Cross-encoder,771239,7720846,5832295,loo_pairwise,loo_pointwise,0.9999999999999998,121,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,790536,7749943,7777683,pairwise_ig,pointwise_ig,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,790536,7749943,7777683,pairwise_ig,loo_pairwise,0.16461866370123251,109,0.0,0.0,0.2,0.2,0.35
cross_encoder,Cross-encoder,790536,7749943,7777683,pairwise_ig,loo_pointwise,0.16461866370123251,109,0.0,0.0,0.2,0.2,0.35
cross_encoder,Cross-encoder,790536,7749943,7777683,pointwise_ig,loo_pairwise,0.16461866370123251,109,0.0,0.0,0.2,0.2,0.35
cross_encoder,Cross-encoder,790536,7749943,7777683,pointwise_ig,loo_pointwise,0.16461866370123251,109,0.0,0.0,0.2,0.2,0.35
cross_encoder,Cross-encoder,790536,7749943,7777683,loo_pairwise,loo_pointwise,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,792688,7826565,7826563,pairwise_ig,pointwise_ig,1.0,65,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,792688,7826565,7826563,pairwise_ig,loo_pairwise,0.36564685314685313,65,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,792688,7826565,7826563,pairwise_ig,loo_pointwise,0.36564685314685313,65,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,792688,7826565,7826563,pointwise_ig,loo_pairwise,0.36564685314685313,65,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,792688,7826565,7826563,pointwise_ig,loo_pointwise,0.36564685314685313,65,1.0,0.6666666666666666,0.4,0.5,0.6
cross_encoder,Cross-encoder,792688,7826565,7826563,loo_pairwise,loo_pointwise,1.0,65,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,806574,2113439,6974318,pairwise_ig,pointwise_ig,1.0,114,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,806574,2113439,6974318,pairwise_ig,loo_pairwise,0.474793949089731,114,1.0,1.0,0.6,0.7,0.6
